CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_NUMBER,11,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_OBS_RATE,8.59,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE,14.46,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_2_5,9.21,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_97_5,22.13,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_VOLUME,128,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_NUMB,105,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_SCORE,1.06,-,10/1/2021,9/30/2023,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_ADJ_RATE,0.9,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_DENOMINATOR,193,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_NUMERATOR,2,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_OBS_RATE,1,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_DENOMINATOR,253,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_NUMERATOR,253,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_OBS_RATE,100,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_DENOMINATOR_C1,94,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_NUMERATOR_C1,90,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_OBS_RATE_C1,95.7,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_DENOMINATOR_C2,76,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_NUMERATOR_C2,76,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_OBS_RATE_C2,100,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_ADJ_RATE,65.9,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_DENOMINATOR,94,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_NUMERATOR,54,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_02_OBS_RATE,57.4,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_DENOMINATOR,221,-,4/1/2024,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_NUMERATOR,0,-,4/1/2024,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_OBS_RATE,0,-,4/1/2024,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_DENOMINATOR,167,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_NUMERATOR,101,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_OBS_RATE,60.5,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_DENOMINATOR,38,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_NUMERATOR,37,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_OBS_RATE,97.4,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_DENOMINATOR,163,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_NUMERATOR,58,-,7/1/2023,6/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_OBS_RATE,35.58,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_CI_LOWER,0.775,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_CI_UPPER,3.505,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_DOPC_DAYS,"2,915",-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_ELIGCASES,3.95,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_NUMERATOR,7,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_SIR,1.772,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_CI_LOWER,0.181,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_CI_UPPER,1.932,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_DOPC_DAYS,"3,680",-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_ELIGCASES,4.225,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_NUMERATOR,3,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_SIR,0.71,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_05_ADJ_CHG_MOBL_SCORE,5.3,-,7/1/2022,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_05_DENOMINATOR,45,-,7/1/2022,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_05_OBS_CHG_MOBL_SCORE,6.6,-,7/1/2022,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_DENOMINATOR,226,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_NUMERATOR,0,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_OBS_RATE,0,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_CI_LOWER,Not Available,6,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_CI_UPPER,0.552,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_COMP_PERF,Better than the National Benchmark,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_DOPC_DAYS,"6,409",-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_ELIGCASES,5.428,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_NUMERATOR,0,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_SIR,0,-,4/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_DENOMINATOR,233,-,10/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_NUMERATOR,218,-,10/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_OBS_RATE,93.6,-,10/1/2023,3/31/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS_RATE,18.35,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS_READM,29,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR,19.57,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_2_5,15.92,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_97_5,23.97,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_VOLUME,158,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_NUMBER,26,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_OBS_RATE,16.88,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE,16.13,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE_2_5,11.82,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE_97_5,21.1,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_VOLUME,154,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_019_01_MSPB_NUMB,138,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_019_01_MSPB_SCORE,0.96,-,10/1/2021,9/30/2023,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_ADJ_RATE,1.6,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_DENOMINATOR,201,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_NUMERATOR,3,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_OBS_RATE,1.5,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_DENOMINATOR,226,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_NUMERATOR,204,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_OBS_RATE,90.3,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_DENOMINATOR_C1,45,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_NUMERATOR_C1,39,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_OBS_RATE_C1,86.7,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_DENOMINATOR_C2,27,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_NUMERATOR_C2,25,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_OBS_RATE_C2,92.6,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_02_ADJ_RATE,57.9,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_02_DENOMINATOR,45,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_02_NUMERATOR,18,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_02_OBS_RATE,40,-,7/1/2023,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_024_02_DENOMINATOR,66,-,4/1/2024,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_024_02_NUMERATOR,0,-,4/1/2024,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_024_02_OBS_RATE,0,-,4/1/2024,6/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_025_01_DENOMINATOR,181,-,7/1/2023,6/30/2024,-
